(27795, 'pending', 2024, 3, 31, 23, 'Danforth Village')
(26699, 'not found', 2012, 5, 17, 17, 'Bloor West Village')
(45496, 'found', 2012, 3, 17, 17, 'Roncesvalles')
(28164, 'found', 2012, 7, 17, 16, 'Church and Wellesley')
(29304, 'not found', 2012, 1, 17, 16, 'High Park')
(8780, 'found', 2012, 2, 17, 16, 'Distillery District')
(7566, 'found', 2012, 7, 17, 15, 'St. Lawrence Market')
(8016, 'not found', 2012, 5, 17, 15, 'Bloor West Village')
(8619, 'pending', 2012, 6, 17, 15, 'Rosedale')
(20086, 'found', 2012, 11, 17, 15, 'Distillery District')
(43791, 'not found', 2012, 6, 17, 15, 'Distillery District')
(16808, 'pending', 2012, 7, 17, 14, 'Rosedale')
(3906, 'not found', 2012, 3, 17, 14, 'Leslieville')
(39893, 'not found', 2012, 5, 17, 13, 'Yorkville')
(40384, 'not found', 2012, 7, 17, 13, 'Distillery District')
(39211, 'found', 2012, 3, 17, 12, 'Yorkville')
(42096, 'found', 2012, 8, 17, 12, 'High Park')
(30222, 'not found', 2012, 2, 17, 12, 'Roncesvalles')
(25469, 'found', 2012, 4, 17, 12, 'Cabbagetown')
(37546, 'found', 2012, 10, 17, 11, 'St. Lawrence Market')
(25670, 'not found', 2012, 11, 17, 11, 'Distillery District')
(18948, 'pending', 2012, 12, 17, 11, 'Distillery District')
(26167, 'found', 2012, 11, 17, 10, 'The Annex')
(38252, 'found', 2012, 3, 17, 9, 'Chinatown')
(44910, 'found', 2012, 6, 17, 9, 'Leslieville')
(29917, 'pending', 2012, 1, 17, 8, 'Little Italy')
(27144, 'found', 2012, 3, 17, 8, 'Little Italy')
(9084, 'found', 2012, 2, 17, 8, 'The Beaches')
(10373, 'pending', 2012, 3, 17, 7, 'Danforth Village')
(29499, 'found', 2012, 9, 17, 7, 'Chinatown')
(39826, 'found', 2012, 9, 17, 6, 'Roncesvalles')
(36667, 'found', 2012, 8, 17, 6, 'Queen West')
(8312, 'found', 2012, 1, 17, 6, 'Kensington Market')
(1605, 'found', 2012, 3, 17, 4, 'Bloor West Village')
(1999, 'found', 2012, 7, 17, 4, 'Yorkville')
(1514, 'not found', 2012, 1, 17, 3, 'Rosedale')
(6144, 'found', 2012, 5, 17, 3, 'Danforth Village')
(44686, 'found', 2012, 8, 17, 2, 'Distillery District')
(35132, 'found', 2012, 3, 17, 2, 'Distillery District')
(18208, 'pending', 2012, 7, 17, 1, 'Queen West')
(16143, 'found', 2012, 2, 17, 0, 'Kensington Market')
(32299, 'pending', 2012, 5, 17, 0, 'Distillery District')
(39940, 'not found', 2012, 10, 16, 23, 'Little Italy')
(21636, 'not found', 2012, 5, 16, 23, 'Kensington Market')
(2870, 'found', 2012, 6, 16, 23, 'Distillery District')
(5958, 'not found', 2012, 2, 16, 22, 'Scarborough Bluffs')
(44391, 'found', 2012, 12, 16, 22, 'The Annex')
(25783, 'found', 2012, 6, 16, 22, 'The Beaches')
(46133, 'found', 2012, 11, 16, 22, 'Distillery District')
(28963, 'not found', 2012, 6, 16, 21, 'High Park')
(46849, 'found', 2012, 9, 16, 20, 'Kensington Market')
(48407, 'not found', 2012, 6, 16, 20, 'The Beaches')
(29330, 'pending', 2012, 5, 16, 19, 'High Park')
(35402, 'found', 2012, 6, 16, 19, 'Church and Wellesley')
(14469, 'pending', 2012, 10, 16, 19, 'Parkdale')
(24875, 'found', 2012, 2, 16, 18, 'Roncesvalles')
(38732, 'not found', 2012, 9, 16, 18, 'Roncesvalles')
(41437, 'found', 2012, 5, 16, 18, 'Cabbagetown')
(28456, 'not found', 2012, 2, 16, 18, 'Chinatown')
(43871, 'found', 2012, 9, 16, 18, 'The Beaches')
(44147, 'found', 2012, 10, 16, 18, 'Leslieville')
(43286, 'not found', 2012, 8, 16, 17, 'Danforth Village')
(39938, 'found', 2012, 10, 16, 17, 'Leslieville')
(5453, 'found', 2012, 6, 16, 17, 'High Park')
(6176, 'found', 2012, 12, 16, 16, 'Rosedale')
(7979, 'not found', 2012, 12, 16, 16, 'Bloor West Village')
(37334, 'found', 2012, 7, 16, 16, 'The Beaches')
(37937, 'found', 2012, 12, 16, 16, 'Church and Wellesley')
(42896, 'not found', 2012, 4, 16, 16, 'Roncesvalles')
(10676, 'found', 2012, 8, 16, 15, 'Queen West')
(42745, 'not found', 2012, 4, 16, 13, 'Liberty Village')
(4497, 'not found', 2012, 8, 16, 12, 'High Park')
(21210, 'pending', 2012, 3, 16, 12, 'Yorkville')
(8224, 'not found', 2012, 9, 16, 11, 'Liberty Village')
(22982, 'not found', 2012, 12, 16, 11, 'Queen West')
(44899, 'not found', 2012, 1, 16, 11, 'The Beaches')
(34161, 'found', 2012, 8, 16, 11, 'Distillery District')
(38592, 'not found', 2012, 3, 16, 10, 'Danforth Village')
(42353, 'not found', 2012, 10, 16, 9, 'Kensington Market')
(8910, 'not found', 2012, 5, 16, 9, 'Parkdale')
(3642, 'found', 2012, 12, 16, 9, 'Chinatown')
(13745, 'found', 2012, 6, 16, 9, 'Rosedale')
(14553, 'found', 2012, 5, 16, 8, 'Rosedale')
(11208, 'not found', 2012, 11, 16, 8, 'Bloor West Village')
(48248, 'pending', 2012, 1, 16, 8, 'Parkdale')
(47125, 'found', 2012, 1, 16, 8, 'High Park')
(46205, 'found', 2012, 8, 16, 7, 'Roncesvalles')
(28954, 'found', 2012, 6, 16, 7, 'Queen West')
(11705, 'found', 2012, 5, 16, 7, 'Yorkville')
(18619, 'found', 2012, 3, 16, 6, 'The Annex')
(48256, 'found', 2012, 11, 16, 6, 'Distillery District')
(35231, 'found', 2012, 10, 16, 6, 'Parkdale')
(43844, 'found', 2012, 4, 16, 5, 'Parkdale')
(12121, 'pending', 2012, 5, 16, 4, 'The Annex')
(36740, 'found', 2012, 1, 16, 3, 'Leslieville')
(46641, 'pending', 2012, 12, 16, 3, 'The Annex')
(7646, 'not found', 2012, 8, 16, 1, 'Scarborough Bluffs')
(44712, 'found', 2012, 6, 16, 0, 'Little Italy')
(2385, 'pending', 2012, 12, 15, 23, 'Kensington Market')
(10811, 'pending', 2012, 8, 15, 23, 'St. Lawrence Market')
(7242, 'not found', 2012, 7, 15, 22, 'The Annex')
(10951, 'found', 2012, 4, 15, 21, 'St. Lawrence Market')
(20200, 'pending', 2012, 2, 15, 21, 'Liberty Village')
(21679, 'found', 2012, 11, 15, 21, 'Chinatown')
(14766, 'pending', 2012, 8, 15, 20, 'Danforth Village')
(36892, 'found', 2012, 2, 15, 20, 'Leslieville')
(6492, 'found', 2012, 2, 15, 19, 'Danforth Village')
(10560, 'not found', 2012, 7, 15, 18, 'Liberty Village')
(18748, 'found', 2012, 6, 15, 17, 'Church and Wellesley')
(1050, 'not found', 2012, 8, 15, 17, 'Danforth Village')
(37853, 'found', 2012, 7, 15, 17, 'Liberty Village')
(10268, 'found', 2012, 2, 15, 16, 'Parkdale')
(13383, 'found', 2012, 2, 15, 15, 'Queen West')
(35225, 'pending', 2012, 12, 15, 14, 'Kensington Market')
(45841, 'pending', 2012, 5, 15, 14, 'Parkdale')
(23227, 'found', 2012, 4, 15, 13, 'Bloor West Village')
(27168, 'not found', 2012, 10, 15, 13, 'Kensington Market')
(8233, 'not found', 2012, 12, 15, 13, 'Little Italy')
(4735, 'pending', 2012, 2, 15, 13, 'Parkdale')
(27289, 'found', 2012, 9, 15, 12, 'Rosedale')
(42107, 'not found', 2012, 11, 15, 11, 'St. Lawrence Market')
(8549, 'pending', 2012, 12, 15, 11, 'High Park')
(9433, 'not found', 2012, 1, 15, 10, 'The Beaches')
(7284, 'found', 2012, 11, 15, 8, 'The Beaches')
(39728, 'pending', 2012, 2, 15, 8, 'Danforth Village')
(7584, 'found', 2012, 6, 15, 6, 'Church and Wellesley')
(9331, 'pending', 2012, 10, 15, 6, 'Bloor West Village')
(18078, 'not found', 2012, 12, 15, 5, 'Yorkville')
(32326, 'found', 2012, 1, 15, 5, 'Chinatown')
(4361, 'found', 2012, 11, 15, 4, 'Little Italy')
(10156, 'pending', 2012, 10, 15, 3, 'Scarborough Bluffs')
(7416, 'found', 2012, 9, 15, 3, 'Danforth Village')
(28451, 'not found', 2012, 6, 15, 3, 'Rosedale')
(20835, 'not found', 2012, 10, 15, 2, 'Scarborough Bluffs')
(20330, 'found', 2012, 9, 15, 1, 'Yorkville')
(27143, 'not found', 2012, 9, 15, 1, 'High Park')
(39706, 'found', 2012, 10, 15, 0, 'Church and Wellesley')
(3407, 'not found', 2012, 4, 15, 0, 'Liberty Village')
(10686, 'not found', 2012, 10, 15, 0, 'High Park')
(26742, 'not found', 2012, 7, 14, 23, 'The Annex')
(33826, 'pending', 2012, 5, 14, 22, 'Liberty Village')
(34949, 'pending', 2012, 7, 14, 22, 'The Beaches')
(11617, 'found', 2012, 2, 14, 22, 'Danforth Village')
(4994, 'found', 2012, 2, 14, 22, 'Leslieville')
(16286, 'found', 2012, 7, 14, 21, 'Danforth Village')
(16008, 'found', 2012, 1, 14, 20, 'St. Lawrence Market')
(20953, 'pending', 2012, 10, 14, 19, 'Roncesvalles')
(20985, 'not found', 2012, 2, 14, 19, 'High Park')
(9070, 'found', 2012, 1, 14, 19, 'Distillery District')
(15867, 'found', 2012, 12, 14, 18, 'St. Lawrence Market')
(29078, 'not found', 2012, 1, 14, 18, 'Roncesvalles')
(13633, 'not found', 2012, 3, 14, 17, 'Liberty Village')
(20535, 'not found', 2012, 7, 14, 17, 'Queen West')
(12092, 'found', 2012, 4, 14, 17, 'High Park')
(3536, 'not found', 2012, 6, 14, 17, 'High Park')
(4061, 'found', 2012, 7, 14, 17, 'Cabbagetown')
(2964, 'not found', 2012, 1, 14, 16, 'Cabbagetown')
(6656, 'not found', 2012, 9, 14, 16, 'Chinatown')
(38621, 'found', 2012, 6, 14, 16, 'Distillery District')
(34743, 'not found', 2012, 11, 14, 15, 'Rosedale')
(9559, 'pending', 2012, 9, 14, 15, 'Distillery District')
(18119, 'found', 2012, 1, 14, 15, 'Rosedale')
(7314, 'found', 2012, 3, 14, 14, 'Rosedale')
(17857, 'found', 2012, 6, 14, 13, 'Danforth Village')
(13475, 'found', 2012, 2, 14, 13, 'Distillery District')
(21064, 'found', 2012, 7, 14, 13, 'Distillery District')
(29158, 'not found', 2012, 6, 14, 13, 'High Park')
(44505, 'found', 2012, 7, 14, 13, 'Queen West')
(33914, 'pending', 2012, 12, 14, 12, 'Scarborough Bluffs')
(21028, 'found', 2012, 6, 14, 12, 'Danforth Village')
(43927, 'found', 2012, 1, 14, 11, 'Church and Wellesley')
(44901, 'found', 2012, 7, 14, 11, 'St. Lawrence Market')
(19684, 'found', 2012, 4, 14, 10, 'Distillery District')
(6861, 'found', 2012, 6, 14, 10, 'Danforth Village')
(5253, 'pending', 2012, 1, 14, 10, 'Rosedale')
(14746, 'found', 2012, 5, 14, 9, 'Yorkville')
(24857, 'pending', 2012, 3, 14, 9, 'Chinatown')
(7274, 'pending', 2012, 10, 14, 8, 'High Park')
(5891, 'not found', 2012, 6, 14, 7, 'Parkdale')
(43882, 'found', 2012, 12, 14, 7, 'Yorkville')
(43429, 'found', 2012, 5, 14, 6, 'Scarborough Bluffs')
(36632, 'found', 2012, 5, 14, 6, 'Danforth Village')
(48831, 'not found', 2012, 2, 14, 6, 'Church and Wellesley')
(10058, 'found', 2012, 1, 14, 4, 'Kensington Market')
(10715, 'found', 2012, 11, 14, 3, 'Liberty Village')
(34760, 'not found', 2012, 7, 14, 3, 'Yorkville')
(37477, 'found', 2012, 12, 14, 2, 'Kensington Market')
(43721, 'not found', 2012, 6, 14, 1, 'Parkdale')
(44462, 'found', 2012, 11, 14, 1, 'Scarborough Bluffs')
(42308, 'found', 2012, 4, 14, 0, 'Roncesvalles')
(24824, 'found', 2012, 9, 14, 0, 'Danforth Village')
(4205, 'not found', 2012, 9, 14, 0, 'Little Italy')
(4905, 'found', 2012, 4, 14, 0, 'Queen West')
(3998, 'found', 2012, 6, 13, 23, 'Church and Wellesley')
(47253, 'found', 2012, 3, 13, 23, 'Chinatown')
(22919, 'pending', 2012, 10, 13, 22, 'Rosedale')
(23137, 'pending', 2012, 4, 13, 22, 'Cabbagetown')
(32663, 'found', 2012, 10, 13, 22, 'Bloor West Village')
(21329, 'not found', 2012, 2, 13, 22, 'Parkdale')
(47939, 'found', 2012, 4, 13, 21, 'Leslieville')
(42510, 'not found', 2012, 7, 13, 20, 'Leslieville')
(26106, 'pending', 2012, 5, 13, 20, 'High Park')
(27855, 'not found', 2012, 7, 13, 20, 'Kensington Market')
(18826, 'found', 2012, 6, 13, 20, 'Little Italy')
(26022, 'found', 2012, 9, 13, 19, 'Kensington Market')
(23311, 'pending', 2012, 2, 13, 19, 'Roncesvalles')
(2719, 'found', 2012, 7, 13, 18, 'Rosedale')
(7181, 'pending', 2012, 1, 13, 17, 'Roncesvalles')
(22814, 'not found', 2012, 12, 13, 17, 'Little Italy')
(4389, 'found', 2012, 1, 13, 16, 'The Beaches')
(10431, 'found', 2012, 10, 13, 14, 'Queen West')
(49353, 'not found', 2012, 5, 13, 13, 'The Annex')
(33765, 'found', 2012, 10, 13, 13, 'St. Lawrence Market')
(34249, 'found', 2012, 7, 13, 13, 'Scarborough Bluffs')
(34849, 'found', 2012, 8, 13, 11, 'Queen West')
(22059, 'found', 2012, 6, 13, 11, 'Kensington Market')
(4681, 'found', 2012, 12, 13, 11, 'Rosedale')
(8092, 'not found', 2012, 11, 13, 10, 'Little Italy')
(43835, 'not found', 2012, 3, 13, 10, 'Yorkville')
(49580, 'found', 2012, 9, 13, 10, 'Distillery District')
(28627, 'pending', 2012, 8, 13, 10, 'Little Italy')
(7895, 'found', 2012, 6, 13, 9, 'Liberty Village')
(12104, 'pending', 2012, 10, 13, 8, 'Church and Wellesley')
(4866, 'pending', 2012, 5, 13, 7, 'Yorkville')
(21763, 'pending', 2012, 8, 13, 7, 'Yorkville')
(24910, 'not found', 2012, 7, 13, 7, 'Scarborough Bluffs')
(26608, 'not found', 2012, 1, 13, 6, 'The Annex')
(33674, 'not found', 2012, 1, 13, 6, 'Danforth Village')
(29940, 'found', 2012, 5, 13, 6, 'Liberty Village')
(36781, 'pending', 2012, 10, 13, 5, 'Church and Wellesley')
(40962, 'not found', 2012, 10, 13, 5, 'High Park')
(44448, 'found', 2012, 12, 13, 5, 'St. Lawrence Market')
(10866, 'pending', 2012, 12, 13, 4, 'Kensington Market')
(11920, 'pending', 2012, 6, 13, 4, 'Church and Wellesley')
(28489, 'found', 2012, 2, 13, 3, 'Yorkville')
(47459, 'not found', 2012, 10, 13, 3, 'Rosedale')
(26676, 'found', 2012, 10, 13, 2, 'Queen West')
(24574, 'found', 2012, 10, 13, 2, 'Scarborough Bluffs')
(6925, 'found', 2012, 11, 13, 1, 'Church and Wellesley')
(412, 'not found', 2012, 9, 13, 1, 'Cabbagetown')
(47244, 'pending', 2012, 12, 13, 0, 'The Beaches')
(24512, 'found', 2012, 1, 12, 23, 'Queen West')
(48667, 'not found', 2012, 4, 12, 22, 'Parkdale')
(363, 'found', 2012, 4, 12, 22, 'High Park')
(2609, 'found', 2012, 7, 12, 22, 'Church and Wellesley')
(19186, 'pending', 2012, 5, 12, 22, 'Scarborough Bluffs')
(1302, 'pending', 2012, 4, 12, 20, 'The Beaches')
(29767, 'not found', 2012, 7, 12, 20, 'Parkdale')
(30749, 'not found', 2012, 4, 12, 19, 'Bloor West Village')
(40716, 'not found', 2012, 9, 12, 19, 'Parkdale')
(1102, 'found', 2012, 7, 12, 18, 'Parkdale')
(11809, 'found', 2012, 2, 12, 17, 'Rosedale')
(27652, 'pending', 2012, 12, 12, 17, 'Yorkville')
(41824, 'pending', 2012, 3, 12, 17, 'Kensington Market')
(43331, 'not found', 2012, 8, 12, 17, 'Yorkville')
(43792, 'found', 2012, 4, 12, 17, 'Church and Wellesley')
(46150, 'found', 2012, 7, 12, 16, 'Queen West')
(22674, 'found', 2012, 1, 12, 16, 'St. Lawrence Market')
(14922, 'found', 2012, 8, 12, 16, 'Kensington Market')
(4553, 'found', 2012, 1, 12, 16, 'Queen West')
(20220, 'found', 2012, 10, 12, 15, 'The Annex')
(15031, 'not found', 2012, 10, 12, 15, 'Bloor West Village')
(7130, 'not found', 2012, 10, 12, 15, 'Liberty Village')
(9041, 'not found', 2012, 6, 12, 15, 'Roncesvalles')
(46277, 'pending', 2012, 5, 12, 15, 'Distillery District')
(29347, 'found', 2012, 8, 12, 15, 'St. Lawrence Market')
(10207, 'found', 2012, 10, 12, 14, 'Danforth Village')
(15597, 'found', 2012, 6, 12, 14, 'Bloor West Village')
(25917, 'not found', 2012, 8, 12, 13, 'High Park')
(38755, 'found', 2012, 6, 12, 13, 'Distillery District')
(29251, 'pending', 2012, 4, 12, 11, 'Danforth Village')
(22277, 'found', 2012, 1, 12, 11, 'Scarborough Bluffs')
(6877, 'pending', 2012, 6, 12, 10, 'Rosedale')
(27794, 'pending', 2012, 8, 12, 10, 'The Annex')
(46799, 'not found', 2012, 7, 12, 9, 'Yorkville')
(22209, 'found', 2012, 12, 12, 8, 'St. Lawrence Market')
(3046, 'found', 2012, 6, 12, 7, 'Parkdale')
(30188, 'found', 2012, 10, 12, 7, 'The Annex')
(49412, 'found', 2012, 5, 12, 6, 'Little Italy')
(30731, 'found', 2012, 8, 12, 5, 'Chinatown')
(33954, 'found', 2012, 1, 12, 5, 'Chinatown')
(34132, 'not found', 2012, 7, 12, 5, 'Church and Wellesley')
(2791, 'not found', 2012, 4, 12, 5, 'Parkdale')
(16964, 'not found', 2012, 1, 12, 5, 'The Annex')
(10203, 'found', 2012, 8, 12, 4, 'St. Lawrence Market')
(13330, 'not found', 2012, 9, 12, 4, 'Cabbagetown')
(48604, 'found', 2012, 4, 12, 4, 'Little Italy')
(28229, 'not found', 2012, 1, 12, 4, 'Cabbagetown')
(40010, 'not found', 2012, 1, 12, 3, 'Distillery District')
(19343, 'not found', 2012, 11, 12, 3, 'Roncesvalles')
(2620, 'not found', 2012, 10, 12, 3, 'Leslieville')
(14817, 'not found', 2012, 4, 12, 2, 'Queen West')
(47005, 'pending', 2012, 8, 12, 1, 'Scarborough Bluffs')
(47372, 'found', 2012, 3, 12, 0, 'Bloor West Village')
(39863, 'found', 2012, 10, 12, 0, 'Cabbagetown')
(41113, 'not found', 2012, 3, 11, 23, 'Danforth Village')
(44213, 'pending', 2012, 4, 11, 23, 'Distillery District')
(32127, 'not found', 2012, 2, 11, 23, 'St. Lawrence Market')
(33370, 'found', 2012, 4, 11, 23, 'Church and Wellesley')
(11029, 'found', 2012, 12, 11, 23, 'Liberty Village')
(18520, 'not found', 2012, 8, 11, 23, 'Chinatown')
(5025, 'not found', 2012, 9, 11, 22, 'Bloor West Village')
(12652, 'not found', 2012, 1, 11, 22, 'Kensington Market')
(29991, 'found', 2012, 5, 11, 22, 'Distillery District')
(43123, 'not found', 2012, 11, 11, 21, 'Church and Wellesley')
(38418, 'not found', 2012, 2, 11, 21, 'Roncesvalles')
(39360, 'found', 2012, 4, 11, 20, 'Scarborough Bluffs')
(32978, 'not found', 2012, 4, 11, 20, 'Leslieville')
(25700, 'found', 2012, 12, 11, 20, 'Liberty Village')
(12762, 'not found', 2012, 1, 11, 20, 'Queen West')
(12782, 'not found', 2012, 4, 11, 19, 'Bloor West Village')
(17007, 'found', 2012, 2, 11, 19, 'St. Lawrence Market')
(47239, 'found', 2012, 12, 11, 19, 'Cabbagetown')
(47946, 'not found', 2012, 10, 11, 17, 'Queen West')
(14224, 'pending', 2012, 11, 11, 17, 'Church and Wellesley')
(19985, 'found', 2012, 10, 11, 16, 'High Park')
(39344, 'pending', 2012, 2, 11, 16, 'St. Lawrence Market')
(42473, 'not found', 2012, 6, 11, 16, 'High Park')
(31879, 'not found', 2012, 10, 11, 16, 'Distillery District')
(37367, 'pending', 2012, 3, 11, 16, 'Roncesvalles')
(19522, 'found', 2012, 3, 11, 15, 'Scarborough Bluffs')
(12273, 'not found', 2012, 11, 11, 15, 'Little Italy')
(5468, 'not found', 2012, 10, 11, 14, 'Yorkville')
(47799, 'not found', 2012, 7, 11, 14, 'Distillery District')
(40461, 'found', 2012, 8, 11, 14, 'Leslieville')
(30736, 'not found', 2012, 5, 11, 14, 'Liberty Village')
(30076, 'found', 2012, 2, 11, 13, 'Church and Wellesley')
(33254, 'found', 2012, 10, 11, 12, 'Scarborough Bluffs')
(5290, 'found', 2012, 10, 11, 12, 'St. Lawrence Market')
(12897, 'not found', 2012, 1, 11, 11, 'The Beaches')
(19613, 'not found', 2012, 11, 11, 10, 'Danforth Village')
(12687, 'found', 2012, 9, 11, 10, 'Queen West')
(31628, 'not found', 2012, 2, 11, 10, 'Danforth Village')
(47793, 'pending', 2012, 12, 11, 9, 'Yorkville')
(9873, 'found', 2012, 3, 11, 9, 'High Park')
(13068, 'not found', 2012, 10, 11, 9, 'Danforth Village')
(47752, 'not found', 2012, 4, 11, 8, 'Roncesvalles')
(30049, 'not found', 2012, 8, 11, 8, 'Leslieville')
(31050, 'found', 2012, 11, 11, 7, 'Yorkville')
(27007, 'found', 2012, 1, 11, 7, 'Church and Wellesley')
(39174, 'not found', 2012, 6, 11, 6, 'Bloor West Village')
(27574, 'found', 2012, 1, 11, 3, 'The Beaches')
(10791, 'not found', 2012, 2, 11, 3, 'High Park')
(19267, 'not found', 2012, 2, 11, 2, 'Danforth Village')
(11988, 'found', 2012, 4, 11, 0, 'Church and Wellesley')
(17397, 'found', 2012, 9, 10, 22, 'Scarborough Bluffs')
(26303, 'pending', 2012, 6, 10, 22, 'Little Italy')
(8949, 'not found', 2012, 5, 10, 20, 'Chinatown')
(47587, 'found', 2012, 5, 10, 19, 'Cabbagetown')
(42466, 'pending', 2012, 11, 10, 19, 'Queen West')
(42552, 'not found', 2012, 11, 10, 19, 'Yorkville')
(39121, 'not found', 2012, 3, 10, 19, 'St. Lawrence Market')
(39809, 'found', 2012, 11, 10, 19, 'Distillery District')
(40191, 'not found', 2012, 11, 10, 18, 'Rosedale')
(3219, 'found', 2012, 5, 10, 18, 'The Beaches')
(18673, 'found', 2012, 12, 10, 17, 'High Park')
(13960, 'not found', 2012, 4, 10, 17, 'Chinatown')
(7824, 'found', 2012, 6, 10, 17, 'Danforth Village')
(19476, 'found', 2012, 12, 10, 17, 'Little Italy')
(37394, 'found', 2012, 1, 10, 16, 'The Annex')
(47278, 'not found', 2012, 7, 10, 15, 'Church and Wellesley')
(46130, 'not found', 2012, 6, 10, 14, 'Little Italy')
(38690, 'not found', 2012, 11, 10, 14, 'Roncesvalles')
(1529, 'found', 2012, 5, 10, 14, 'High Park')
(8017, 'found', 2012, 1, 10, 13, 'Kensington Market')
(15588, 'not found', 2012, 11, 10, 13, 'Danforth Village')
(12534, 'found', 2012, 1, 10, 13, 'Church and Wellesley')
(42836, 'found', 2012, 1, 10, 13, 'Little Italy')
(42306, 'found', 2012, 11, 10, 12, 'The Annex')
(16268, 'pending', 2012, 2, 10, 12, 'Queen West')
(2583, 'found', 2012, 10, 10, 12, 'Distillery District')
(20901, 'not found', 2012, 6, 10, 11, 'Roncesvalles')
(37512, 'found', 2012, 12, 10, 11, 'Rosedale')
(47120, 'found', 2012, 11, 10, 10, 'Parkdale')
(1454, 'found', 2012, 1, 10, 10, 'Bloor West Village')
(1670, 'not found', 2012, 12, 10, 10, 'Distillery District')
(9099, 'not found', 2012, 6, 10, 10, 'Liberty Village')
(13157, 'pending', 2012, 1, 10, 9, 'Leslieville')
(39792, 'not found', 2012, 1, 10, 9, 'Leslieville')
(41276, 'pending', 2012, 5, 10, 9, 'Rosedale')
(31258, 'found', 2012, 4, 10, 8, 'Cabbagetown')
(45649, 'found', 2012, 10, 10, 8, 'Liberty Village')
(14756, 'pending', 2012, 2, 10, 8, 'Cabbagetown')
(46044, 'pending', 2012, 7, 10, 7, 'High Park')
(48405, 'found', 2012, 4, 10, 7, 'The Beaches')
(49173, 'not found', 2012, 11, 10, 6, 'Rosedale')
(40976, 'pending', 2012, 8, 10, 6, 'Cabbagetown')
(5273, 'found', 2012, 2, 10, 6, 'Liberty Village')
(16605, 'found', 2012, 8, 10, 5, 'Bloor West Village')
(30717, 'found', 2012, 10, 10, 4, 'Church and Wellesley')
(39620, 'pending', 2012, 8, 10, 3, 'Yorkville')
(13480, 'found', 2012, 4, 10, 3, 'Little Italy')
(44618, 'pending', 2012, 10, 10, 2, 'Little Italy')
(24691, 'found', 2012, 1, 10, 1, 'Scarborough Bluffs')
(5042, 'found', 2012, 9, 10, 1, 'High Park')
(6445, 'not found', 2012, 2, 10, 0, 'The Annex')
(35496, 'found', 2012, 6, 10, 0, 'Scarborough Bluffs')
(32919, 'not found', 2012, 11, 9, 23, 'Church and Wellesley')
(22061, 'pending', 2012, 12, 9, 23, 'Cabbagetown')
(16560, 'pending', 2012, 2, 9, 22, 'Leslieville')
(6059, 'found', 2012, 6, 9, 22, 'Liberty Village')
(26885, 'not found', 2012, 3, 9, 22, 'Kensington Market')
(27956, 'found', 2012, 1, 9, 21, 'Danforth Village')
(23524, 'found', 2012, 4, 9, 21, 'Bloor West Village')
(32222, 'found', 2012, 3, 9, 20, 'High Park')
(47568, 'not found', 2012, 7, 9, 20, 'Bloor West Village')
(6533, 'not found', 2012, 3, 9, 20, 'Liberty Village')
(6599, 'found', 2012, 2, 9, 19, 'Kensington Market')
(46342, 'found', 2012, 5, 9, 19, 'Roncesvalles')
(32721, 'found', 2012, 8, 9, 18, 'The Beaches')
(23428, 'not found', 2012, 1, 9, 17, 'Roncesvalles')
(23795, 'not found', 2012, 6, 9, 16, 'Cabbagetown')
(2754, 'found', 2012, 5, 9, 16, 'Leslieville')
