VIN,Make,Price,Purchase_Method
LPBKXZEE81F2B2GUT,MINI,190000,Cash
C1BKVFB131K9YZ718,Hyundai,340000,Cash
VZN2LS9C8DW8UX6VW,GMC,320000,Cash
379W9VGJ736XMJ7HV,Volvo,350000,Cash
91ZB7ESB6M01Y6RGX,Suzuki,340000,Cash
R9WRRCCM69D3DSM5T,Cadillac,370000,Lease
8V1EASUS7G6HERYEF,Subaru,170000,Cash
67PTZKBR2DFZKMZ0G,Plymouth,130000,Cash
VHLNY3617TAYLLR9X,Lexus,380000,Lease
4FEFNYFB3R74G6J4J,Audi,90000,Financing
Y5G6K50W549JEPDZ6,Toyota,320000,Financing
2BZDE9YKXLVX3YLS8,Buick,50000,Financing
JTKFF22JXZ2CRR3JB,Nissan,120000,Financing
8JJN2N4X35ZF9B020,GMC,30000,Cash
SR4B3SD9152PBJFXZ,BMW,30000,Financing
WS90E2ZH596DC78EG,Honda,370000,Cash
LZSBE7B93L9NV9JC5,Hyundai,410000,Cash
0L9NKRPW2772YE7L6,Hyundai,40000,Cash
PZUYCXEC8WZZLAN3C,Kia,320000,Cash
EBDFW1GX2GGY4TG3Y,Lexus,10000,Cash
YF5NTNB30JWM6WJZ7,Volvo,290000,Financing
0A7HHH921KV3SJTPM,Mercury,320000,Financing
BF0D5H3W601UR1UD7,Ram,130000,Cash
07DD9XYM66MBP9B2T,Subaru,180000,Financing
5YX9J7T42VFXFZL35,Mercedes-Benz,410000,Lease
MR0HGRGH1G04XRX6N,Chevrolet,210000,Cash
AYN6XE8W44ZPM00ZS,Nissan,280000,Cash
59NNZ5MC6PDW7CSRP,Nissan,40000,Cash
W84B3FA125186E7J3,Chevrolet,260000,Lease
WAG53CHJXADFF097C,Tesla,190000,Financing
2X7H0NFN21SJ47GN9,Chevrolet,240000,Financing
AG55GWX83MTWPHDLS,BMW,90000,Cash
90GPZ7TZ7S2TXSCFU,GMC,220000,Cash
6S8NL4TK13C4UB6X5,Dodge,410000,Cash
1K2B4LN2XHR3GSTYN,Audi,300000,Financing
VWKH6GVK0B6Y8B8C5,Chevrolet,50000,Financing
GL9LKD8P16YC0NKNA,Ford,470000,Cash
FAWFPUYK0P3NUB4MB,Lincoln,60000,Cash
WPMPN92234LW3AZAD,GMC,40000,Cash
S9HUDSVF3X4CZE5RT,Porsche,100000,Cash
1HERE9F70FSYPVNYW,Ford,110000,Cash
WDEEZ5YM8E585VZ31,Dodge,40000,Financing
SPB5BTVF4TJV2R4PG,Toyota,130000,Cash
5SMF1P9H0C8XD5EPW,MINI,70000,Financing
3L9CY8JN2WS6HZ1T1,Freightliner,380000,Cash
0W17NVTM4DHCR5EHG,Nissan,340000,Financing
AADUGAY36E92LSNZ8,Buick,460000,Financing
ELJMSNNZXR8TKW0YM,FIAT,200000,Cash
P2XVSMS99PF3ZFKRA,Chrysler,190000,Cash
H3KTRSHF4MJ7T3KDA,Nissan,420000,Financing
HMARC4982TV5UJ9W7,Lexus,70000,Cash
BB6EWUF81JZE37YVC,Lamborghini,40000,Cash
D4Y60CU60EFY42EJ4,Volvo,370000,Financing
CZAX3DKH1D1W7Y5FE,GMC,50000,Cash
NAS9DXKG8A8VV6USN,Toyota,480000,Cash
S4P66U9T8EPDP8PAT,GMC,390000,Cash
95H4PJCM8WHYVF98F,Lexus,100000,Cash
H3FJRC0BXUTKSZ4M6,Kia,330000,Cash
731P2G8J8GHMPFWLB,Aston Martin,230000,Cash
HF3M6PXH5PSLPR018,Chevrolet,450000,Cash
GY719B6M9URLVU6CC,Ford,480000,Financing
43V00YCG7YDJ7LMMA,Volkswagen,10000,Cash
B5XPKZW859KVG4Z4G,Chevrolet,370000,Cash
AJBZY3R29KDL061YK,Chevrolet,130000,Financing
ZC89U4F5556DH98P6,MAZDA,190000,Cash
2D27HZ6F4VH4HD80R,Pontiac,380000,Cash
305Z0MD3XGBBXHCM7,Scion,180000,Financing
6GB2XMPF0H2RD41ZG,Mercedes-Benz,100000,Cash
20CE715EX0N4AGS1S,Suzuki,50000,Cash
EL364NXC02P3UCG3U,Chevrolet,190000,Financing
5VLWXPEJXE09SCG1B,Aston Martin,160000,Cash
8RDYBZM38M43PW2LL,Daewoo,140000,Cash
YH5H6GVX778GTX2XC,Mercedes-Benz,200000,Financing
FGKMEHA3XT5J639UC,Jaguar,280000,Financing
EBN12FT08C35SNCD2,Mitsubishi,70000,Lease
KUA3P73T63YLTAX3G,Maserati,260000,Financing
ZWPF81JY7CYH7V0F0,Toyota,420000,Cash
MRZ60VSS7BFA762A9,Mitsubishi,260000,Cash
NGLY9AAY7H2SBKK7B,INFINITI,80000,Cash
VZ20XL766FKU6VV3E,Chevrolet,310000,Cash
SAF8JNER95VF0LHLS,Chevrolet,20000,Lease
1NM6700D98T6TU9YB,Toyota,490000,Cash
52BFWZPS6KSP6R22V,Buick,150000,Cash
D6WPWAJN408CYV82A,Chevrolet,340000,Cash
KPSSS6TA6ZFTCGJM5,Nissan,450000,Lease
8F77YTK64J43NVZ5N,Ford,210000,Financing
WAFB3N4P8FAXEY9W9,Lexus,470000,Cash
RCMUYPW18Y4NA2X44,Chevrolet,40000,Cash
Y2U2GU83370KZ8049,Chevrolet,170000,Lease
AC9YMC1809TEH9HTJ,Daewoo,370000,Financing
1P422BN11MZEVJLJ1,Chevrolet,450000,Financing
CTS2865E9ESVPE9XU,Dodge,200000,Cash
B70H6ZBX0XFUSJP8A,GMC,100000,Lease
1WGENX2U36SFVCCVJ,Mercury,240000,Financing
0PUM6BWMXR2JS3SDG,Mercury,10000,Financing
J6UW43P80MN3UU44B,Chevrolet,250000,Cash
YDSCKACT46GYRAX0G,Cadillac,50000,Cash
2GRSAKPR8TRVVXZ07,BMW,470000,Cash
EKWDVC5184TAKL536,Chrysler,130000,Cash
P0J26ADS444WL039R,Land Rover,420000,Financing
XPBUJGXT21UHPP3YS,Nissan,150000,Lease
B17WUA856J4B23F0T,Honda,90000,Cash
TNJ498435LVAV278M,Aston Martin,350000,Financing
TCN5W9815KG58NJNF,Dodge,220000,Cash
UUPXZNKC3XNA5GDEB,Nissan,370000,Cash
ZRL5VKVB218R7WY9R,Jaguar,410000,Financing
P0S0B1LNX33N3DP58,Chevrolet,480000,Financing
944G4W2K1R8ULDGPM,Chevrolet,490000,Financing
KZT5CX3V1MPR3SSCU,GMC,270000,Cash
1DRD9LDF4B1EF2L0X,Mercedes-Benz,420000,Financing
WJP8MDNH6MH304AU6,MINI,230000,Lease
C1FCN6RL38VK1D25W,Chevrolet,300000,Cash
ZP3MKSHY23NVJERDP,Chevrolet,30000,Cash
78FTSCNK08HHSKUM5,Audi,180000,Cash
FRM1YZKG9Y526LJ6V,Chrysler,170000,Financing
WA74UL4P3NANRSUGF,Subaru,380000,Financing
XYU9E7HY94ZYZ7SP7,Volvo,420000,Financing
62F1UEW80RNSN7JBS,Ferrari,130000,Cash
2V05VV2AXF129TSSF,Volvo,420000,Financing
UU9BLF6E50WXYY0M5,Mitsubishi,270000,Cash
SUACXNF62MH1JWD16,HUMMER,60000,Cash
V4HKCCH9XW6V77HP9,Nissan,50000,Cash
HT8EML3B0ZA9NJS8W,Chevrolet,280000,Cash
N98C81CRXWVZZHTB8,Ford,40000,Cash
DS0NHAZ2XJ0FA9LEW,Chevrolet,400000,Cash
8AAZG6A307FDAAU21,Nissan,440000,Cash
ZJVES4PB3FN2PNTPP,Acura,310000,Financing
DCG0XTX18UN4KFJFG,Honda,360000,Lease
9GWGDSJX27Z92AW1J,Oldsmobile,460000,Cash
RHTNS5RP5S4JNGNT6,INFINITI,440000,Financing
K8G9T9CL82YGAC5MM,Hyundai,70000,Cash
CE9SWYMSXY99B9VTA,Lincoln,210000,Financing
PMXUL8100WMKH54R9,Nissan,260000,Cash
SGWFP49W1V234NHR1,Porsche,440000,Cash
THK29C2G7D2TKEGU5,INFINITI,190000,Cash
RWWXHKC93ZJWNS178,Chevrolet,230000,Financing
S56KTP3S5ARC93XSR,Dodge,290000,Cash
9MLPR1T58830BHYKX,Ford,60000,Cash
BKEJ51C932HSZLTJ1,Toyota,480000,Cash
M3KBT9CF6C4P2Z58A,Chevrolet,250000,Financing
X1ZXVSKR6D617XKR2,Lincoln,400000,Cash
ETWYFSKM340VFHXA5,GMC,40000,Cash
G8031H5V29BD810VW,INFINITI,90000,Cash
YKF9GWTT84BC5CVLH,INFINITI,350000,Cash
G6W1WGXZ5XVT40XDJ,Mercury,490000,Financing
TGEF5BPD19SPFLN9T,Bentley,350000,Financing
SHWK8TM461RB7UFVE,Toyota,300000,Cash
CF8C3X5R2UW8DMPY5,Dodge,110000,Cash
BJU7EBXN4G2HP3T4W,Dodge,90000,Lease
SH8TL13E4A82BUMXY,Hyundai,170000,Financing
X1VZADEW6EM70XC4S,Mercedes-Benz,260000,Cash
A6JNBESS7P4J2LKRW,Jeep,40000,Financing
5AGV6X145L88N015S,Ford,150000,Cash
930AHJK048X2ULXAR,Toyota,150000,Cash
2WAJ7KH5XS8A0PUZS,Ford,300000,Cash
36HTJ7995M7R4BFK4,Mercedes-Benz,10000,Cash
TNUNZBTJ0NHUF6YZW,BMW,420000,Financing
BTPE3WUW9HSBEFLRJ,Dodge,420000,Cash
BGERXF8S78XHMG0MG,Dodge,280000,Lease
V92H4MDWXFKSYT0DZ,Ford,260000,Cash
DRHXVERH27D359JZ4,Chevrolet,340000,Cash
FNWTE2N3XULG3A2RC,Isuzu,440000,Financing
8BVCL4WK904MP5KF9,Toyota,480000,Cash
WW8J53EK6ZZ0WKLMN,Chevrolet,450000,Cash
8DWZFJDF4M04ZG03P,Toyota,330000,Financing
ZSWTZRS26W64KX801,Subaru,330000,Financing
0ZJBNCCG9FCNSE5G4,Dodge,320000,Cash
1G9BSW8N2AHT8E1KD,Lexus,450000,Cash
SK733R0X2AVZWNDMF,Alfa Romeo,70000,Cash
MYCRMT528K18BLZFJ,MAZDA,420000,Cash
5YYWB70G9AKTYSADF,Nissan,100000,Lease
8W6PHNXX6J40ZPRMK,Ford,410000,Financing
KGT08B2K5KEXT6R6X,GMC,480000,Cash
3UT78GEJ9WMX14KGK,Ford,310000,Cash
E5KS6EJE5MZF58MHD,Kia,320000,Cash
H0USAGD7X9CVZNC4L,Buick,210000,Cash
JCB19CCU5THF155W9,Audi,290000,Cash
0J8C9VVA1RDLEL1D3,Ford,380000,Financing
7T93DD5UX8GT165SK,Audi,20000,Cash
TLVR66BT3P6G5887D,Mercedes-Benz,140000,Cash
MJJWPVKH651CYE1EW,Cadillac,90000,Lease
PFMS16YAX158SNE2G,Dodge,430000,Cash
TA72F0SX5K07R1W8A,Chevrolet,100000,Cash
YCW91BAL4MLP2KJ32,Honda,390000,Financing
GF5MJYYC8Y5EGR1RY,Nissan,340000,Financing
BP0CPCBK993XLM9YF,Land Rover,40000,Cash
MZTWXS0K6FWBEJ0SK,Isuzu,470000,Cash
FZL8WMLD6G3ACLAXN,Lincoln,140000,Cash
F179FP8H69CS1R5JG,Pontiac,310000,Financing
NF0SATWS5KB7NF5KZ,Dodge,210000,Cash
WLZCL5AK9NR15J2S6,Lexus,220000,Financing
PFC1D6SV4609WJECS,Volkswagen,480000,Cash
MKLZAVYJ040Z5VHE4,Mercedes-Benz,120000,Cash
BPUREJP52HEXVTZR9,Mitsubishi,320000,Cash
2PBBD3T38FUU0WTBC,Mercedes-Benz,290000,Cash
HG2ZJY952X6VRSJ79,Dodge,400000,Cash
J7BCJ69G1UUJPR052,Volkswagen,50000,Financing
KK810JNG63NXHJ2N0,Chevrolet,380000,Cash
FYX41SD24BTARWTZ1,Nissan,80000,Cash
GKK7SHBJ73BTCF1S4,Audi,30000,Financing
DPGNNA8W6RR4FBU6B,GMC,60000,Financing
26SZURWM327E7VV0S,GMC,160000,Lease
PP5F9CCR2V2B335D9,Chevrolet,250000,Cash
E59VH6L96T36TFATG,Hyundai,170000,Cash
R6RGZP3U2727X3HJB,Ram,220000,Cash
YDB70X532XU40MKNN,Mercedes-Benz,60000,Lease
7BJ0RSKA8Z0DX1Z0P,Kia,350000,Cash
LU91M83P9PLEW4D3D,MAZDA,20000,Cash
LGZ3ACY63NS18HA8L,BMW,340000,Financing
CBTJAFMF1VDH1VXSS,Honda,80000,Cash
PJR2VGR6XVWH0PSF8,Porsche,180000,Cash
D09YVDRZ27YL6LZ2F,Land Rover,480000,Financing
AHRP5UMA9N8R0C61E,Toyota,490000,Lease
NTHJZ1B91DSEYV4B6,Lincoln,440000,Cash
3LK7Z8H21UHTF6MV1,Ford,270000,Cash
KHVEPVF11EMY9K50V,Chevrolet,240000,Cash
472UCJ2V1ZZK4H45U,Ford,130000,Cash
E9GZ50G79RR47M11K,Land Rover,250000,Financing
TUK5LJ5P1ARCTEULN,Maybach,120000,Financing
ZF18DPAU4PEMYKLU7,Buick,340000,Cash
UN9W1KJ64KGXM25ME,Bentley,170000,Cash
STWEKVF62A6Z8GKGT,Dodge,440000,Financing
DMTGGB597MRJPGZMK,MAZDA,440000,Cash
N9ZG7JRN9CT4ULBJR,Chevrolet,490000,Cash
6AAM5ZX05FCZAVU11,Toyota,480000,Financing
NR5W22HA9Z9R54UWF,Dodge,120000,Financing
8MSNB8266TF7W07UV,Aston Martin,140000,Financing
M663JMG977TV41E7E,Cadillac,370000,Lease
8HARPTED93ZCGT1F7,Mercedes-Benz,110000,Cash
M7XHC6YK37MU60CYU,Volkswagen,240000,Financing
7TVL1WTP0GRUX9MMU,Ferrari,450000,Cash
DKUZ3M9F7492UXT7H,Volvo,490000,Cash
SBPT9SSW96AE1C8GD,Subaru,380000,Cash
63F36VL27TSXA7Z3Z,Ford,190000,Financing
PBLBHM4V3EH1NKHER,Chevrolet,250000,Cash
77MZY8UL3M50H0AKM,Volvo,80000,Cash
ZUW7SZRH87X1WRCAV,Chevrolet,140000,Cash
XWUELVA59KHYBHVXX,Chevrolet,250000,Cash
EYTYAB0C3ZPYTG4SG,Saturn,110000,Cash
P61CPK702U7Y7K46U,Mercedes-Benz,320000,Cash
DB9U5AMH41Z7HS7ZX,GMC,400000,Cash
T4DFBUYS5N9V6XWT8,Lexus,410000,Cash
H0JU9U2GXZBCT90TK,Kia,170000,Cash
E5P6GPWW9TNT29ZRL,Volkswagen,210000,Lease
54HD6YG31RH55HM9U,Bentley,410000,Cash
923H1MVV9SF1XN3LJ,Plymouth,310000,Lease
TB5TGL4C7DEA9KM4B,Porsche,360000,Lease
53BJJE4T5M7TCARGZ,Ford,260000,Cash
BJJH9USZ6XRZ7MW0T,Ram,40000,Cash
53Y50ZYB6VHFVV3AL,GMC,330000,Financing
9JNCSAPZ32SEY1FEN,Ram,120000,Cash
M1L1D5NL0EYMZFLY3,Jeep,470000,Cash
34SYK3GN0C4RF2KLK,Lexus,260000,Cash
HU0JJW5Z767K0EDSJ,Hyundai,170000,Financing
6H7XL8D93Y2W6M0SA,Honda,290000,Cash
XT4NTUPW83VXM90T4,Dodge,280000,Cash
ZP7WLXH48HY1W41GD,Toyota,420000,Cash
60B0WBSV31KGKMJGP,Audi,380000,Financing
AWSXYXMT6FZ8LFPXF,Lexus,200000,Lease
004DJ5335RE7E27EY,MAZDA,370000,Cash
KKH8H2DG79WJNSDN3,Volkswagen,410000,Financing
3T8ENXHX2LSB48UN6,Mercury,310000,Cash
49MYE07N2ZCEL4Z8H,Volvo,330000,Lease
C55F7SX056RAWZXSU,Toyota,430000,Cash
2J40UE511C30GNDK8,Lexus,200000,Financing
EDRN2KX02KZ4M04P0,Mitsubishi,250000,Lease
44ACX4F68YV57HJPW,Suzuki,320000,Cash
XAEBECH12KUGWZ347,Toyota,60000,Cash
F7TLX8GU2HVRXUEJ6,Plymouth,450000,Cash
0Z04TYFW00SNERTWH,Toyota,420000,Financing
LF7DRMBE17N40G0PA,Kia,450000,Cash
2R350FSL8K14G4NGZ,Isuzu,450000,Cash
521L946HXHRGGHGW1,Cadillac,240000,Cash
WVASP3S91J3D0F5RR,Toyota,240000,Cash
9AAXWF9R8SAF2CRV5,Mitsubishi,90000,Lease
32WC00CV83HB7GKD1,Ferrari,490000,Cash
ZP3MGX4N7EAECV1WL,Acura,210000,Cash
LUGDFT481NXB5EUAT,Audi,390000,Lease
AM135A7K3H5HRGJAN,Hyundai,250000,Cash
XCGC1NK51PAU21GT2,Dodge,280000,Cash
Y1ACJM5L07YDM2WX7,Hyundai,30000,Cash
A2NG425D47TR3Y4UY,Ford,130000,Financing
MK4AFZ15XH9GKHU62,Ram,120000,Cash
4EV7B8G90U7DCUFST,Nissan,230000,Cash
JFWFWHUX5L0F5CJBJ,Nissan,320000,Cash
MT538EKK6ZH5HV2J1,Lexus,60000,Cash
F63D5MUT64BUAHSCC,Mitsubishi,360000,Cash
T22NJEAL0P11M02XZ,Chrysler,280000,Cash
4TRV3CDC84T5K3FFH,Cadillac,70000,Cash
90L1H62Z3YNXB27H1,Lincoln,190000,Cash
W9ZKCST55X7H4JRJM,MINI,370000,Financing
L6AG7LH606LY4MWG4,Volkswagen,430000,Financing
U2AYNBBX7CPWWSEP5,Ford,20000,Cash
11JNAFJT88KYF7RV8,Chevrolet,290000,Cash
PJ8SMNM350SKFCLSA,Lexus,30000,Cash
8STHGLA14EDV95W9T,GMC,20000,Cash
VKXRA6VH51YHJRKXH,Scion,110000,Financing
2JPRZSYU3RZHXXSG4,Chevrolet,110000,Financing
FVU5RBPT94XJNVVP7,Subaru,260000,Cash
VFKPBS3EX42F1X5TV,Land Rover,60000,Cash
1BBMB7HY1MS0DXHSP,Lexus,410000,Cash
H9LGRV1L15HH59HEF,Ford,160000,Lease
XGBTGAY20UYB21X1A,Lincoln,180000,Lease
HK1TM4TZX2L2MA2L2,GMC,400000,Cash
26U9P0427H0HBZJG5,Volkswagen,100000,Cash
90L6D6452VE9RA5FZ,Volvo,140000,Cash
MLWEYFAR31LNG1PU5,Subaru,240000,Cash
FBCKH2549C22D911T,BMW,50000,Cash
7TR8F2EC105TF7K73,Toyota,250000,Financing
XNY2Y8DBXYJRZ9CPD,GMC,250000,Cash
AM14ZZL32S9GCPFV3,Land Rover,250000,Cash
GT5WFELX5LD30GLF2,Honda,470000,Cash
6TK05DV94NG3607GA,Ford,270000,Financing
APV8W6EF48JFRMC4R,Jaguar,470000,Financing
PLFSBAFC7WP8NRHVH,Nissan,220000,Cash
X659GH4S91BGGP32H,Mercedes-Benz,240000,Cash
W0YTWDXV9Z3H0V8KG,Chevrolet,50000,Cash
662YZ9YA27SNUJM5B,Mitsubishi,310000,Cash
UME6LPKU9TZ4NE7XE,Chevrolet,490000,Cash
W4F89JPM4W8S7J8H4,Lexus,280000,Cash
PYS3MW182R0H0661B,Volkswagen,380000,Financing
JL7RCGNP556AZUF60,Freightliner,390000,Cash
ZL55YS01636T1N127,INFINITI,110000,Financing
7AC6LSMN7ESDCHHUG,Acura,10000,Financing
89R09N994HSSFUY7X,Audi,440000,Cash
M3SHTDPW78NJWHHEA,MAZDA,240000,Lease
RBTH91W21UHAV7JTD,Suzuki,170000,Cash
ZKJEHUSR3YBJ56ZJ8,Cadillac,470000,Cash
4Z9P3LLG4Z6XDAC6P,Ford,200000,Cash
G1CTHDEK7DP8ALU4G,Subaru,250000,Cash
1659EVXM43RZ2J0S6,Nissan,60000,Cash
UZC5WYS75UGFR9WB5,Dodge,220000,Cash
61XTWKMK9L07K5AH3,Hyundai,110000,Financing
ALWAH5P57290M62YJ,Ram,360000,Cash
RK1UN9HJ43M0L5PLN,Ford,310000,Financing
9TK3CK2F5VTZ4VJEE,Dodge,440000,Cash
AK3A6NWY98WE5WZWK,Mercedes-Benz,330000,Cash
SNBP96VV3845W2RKB,Hyundai,130000,Cash
A90T8U9M6G0TKL2B6,Chevrolet,350000,Lease
LUK2GT4H8DENHR7LD,Chrysler,330000,Cash
3W1BD9A3533ER7D8R,Freightliner,170000,Financing
70JPFBA23XHE7LG2D,Honda,480000,Lease
V1KXW7F38BDL14XHU,Chevrolet,490000,Cash
95T584R45ZEP40UXC,BMW,170000,Cash
UTBYU4RHXN9T738TY,Dodge,470000,Cash
Z0SX39070JK2CYVNG,Toyota,360000,Financing
AJHU56GF1YZFFKTZ4,Audi,140000,Cash
379DT2A54A40516FE,Honda,390000,Lease
1XBRU778575TN8C25,Volvo,460000,Cash
86EXTK5XXS1GKNES5,Cadillac,320000,Financing
EPVVR5MYX53KZR1W9,Porsche,340000,Cash
R8GFA7SN7GHVU3D8B,Chevrolet,470000,Cash
ZLRP2ELL8NW8WBX5J,Chevrolet,100000,Financing
EVN3MCKTXL8BTPCDF,GMC,20000,Lease
773X476A22S2EJ8AM,Bentley,310000,Financing
5100SPD49ZNMXF1S3,Toyota,290000,Financing
JZ7YY3KB97X4HJZP9,Dodge,420000,Financing
M6P6VLH4X9S31L28B,BMW,470000,Cash
EMFUHJJ34WA559FXP,Subaru,200000,Cash
5Y9UU6ND5BRVS7G15,Jaguar,140000,Cash
CN9X5KT96JZ8WHU01,Mercedes-Benz,70000,Cash
7XYDV9TF1P1KZVDSJ,BMW,300000,Cash
GBJL42H7028X81VDX,Maserati,190000,Cash
E48A1ZTJ76SD4THTA,Acura,330000,Cash
N40XLVS59FASNT8GP,Ford,320000,Cash
X2YTRHH39GJS87MHA,Toyota,80000,Financing
NUT9W6T12R2NP3WXD,Mercedes-Benz,100000,Financing
1MPLKP1819YL8HN2F,MAZDA,110000,Lease
63ECCZV73Y42ZW2UE,Toyota,350000,Cash
B2BW0EHZ75H7YSE0R,GMC,330000,Financing
4W1DY9VB05LU52JMN,Subaru,390000,Cash
SJ235YM673LPMU2GJ,Nissan,210000,Cash
ZLW34DNJ84FTX3JPX,Chrysler,110000,Cash
36ZM24826KVACY3EF,Maserati,210000,Cash
SMDREG9XXEJK77YT6,Dodge,470000,Cash
9VRSLBT61GKNKJD3U,Suzuki,190000,Cash
1E72FDM98GLCX0797,Ram,70000,Cash
K5KCHDKW3EMXH5BHS,Ford,360000,Cash
BKPFPMZZ0TFP1DNHZ,Jeep,240000,Cash
LLJUUMMK07HHX2R8Z,Acura,40000,Financing
HYY7LNRN1S2SSR7CF,Toyota,430000,Financing
LPG31U168XV7TDYHY,Ford,300000,Cash
MEZ6LUCAX99NPBCS6,GMC,370000,Cash
3MJDTL4L5WXU389TF,Panoz,370000,Cash
6AEZ9UM74229H1B4R,BMW,400000,Cash
AAMM064J3SPKNVVRS,Audi,440000,Financing
SNRS66YC7BJ5G4UG9,Toyota,60000,Financing
6XVLZBZ534AARB1K0,Lincoln,450000,Financing
3W1C0HVA3N1V5E7NY,GMC,160000,Cash
3MUVRUGT142VNS5AE,GMC,470000,Cash
UCFF363M2R05CBZEM,Dodge,100000,Lease
0EXZ4MZ68VJG3WWLB,GMC,400000,Financing
V73GNUXC7B3SUMULY,Audi,380000,Lease
XPFZ1C5T7PAMSPTA7,Toyota,310000,Financing
DXM0WXAC4K7AVZLEJ,GMC,110000,Cash
GLF65SSK1N169AHUC,Chevrolet,310000,Cash
FAGNUA488CYNKF30C,GMC,360000,Cash
G1GBB3JB9KRXGTC6P,BMW,60000,Cash
ETJ4V32X8CB9H5ZNL,Land Rover,370000,Cash
DKTD4LY93D7L83GCS,Volkswagen,350000,Financing
A9EA9RJ40X4NTCSNE,Acura,230000,Cash
N8HEJEWX3ZZBZ6473,Land Rover,280000,Financing
66VL904HXRZY8Y3HF,Jeep,380000,Cash
D8877R7C0DTHX5Z03,Honda,200000,Cash
V80KY0328V0BUG83K,Cadillac,60000,Cash
CDG84Z4701GVY2U1U,Ram,120000,Cash
S5RCDJYY0MSX744D7,Pontiac,480000,Financing
3KVTNBY16SX4NN32K,GMC,430000,Cash
862F8V9U8141CRSFX,MINI,240000,Cash
K7AUAYML91JDBFZJF,Dodge,360000,Cash
CD23438S7R95URBBP,Isuzu,370000,Cash
8RBNJJKJ5JZMB8PP3,Porsche,70000,Cash
ACG9YUL28S4YPEX7R,Ford,300000,Cash
5E5H620491BCPKF1N,Chrysler,440000,Cash
YN00WHMC1PJ4D057K,Hyundai,400000,Lease
TZKGS1S682T2A5YBB,MINI,310000,Cash
YK9T08SP9GSX10HJA,Acura,60000,Cash
CX3ZZ06L4M2WL08RB,Mercury,270000,Lease
83TTW7ZT1RT9VUBFD,Toyota,420000,Financing
L2NGUB187BVE8URWG,Hyundai,240000,Cash
UYMUT0ZB0ED1JJ5R3,Ford,80000,Cash
L3PFURVM56XSLJW2X,Dodge,380000,Cash
N0REB1L181LPU0PF9,Chevrolet,210000,Cash
90J1UV8K5FU8VDLDA,Ram,40000,Cash
C4YJS7W2XHTY3GK39,Saab,380000,Cash
RZKB53M290MAPTBHU,Mercedes-Benz,120000,Cash
WHCYPVAZ9RXCXNACJ,GMC,380000,Cash
GADNUC7937SVZ5UHA,Jaguar,250000,Financing
Y6X9BNCB03GW51G3W,Volkswagen,340000,Cash
L1VXEJXE49CVJ58C8,Mitsubishi,230000,Financing
RFAG5KBB27G02UDFU,Toyota,240000,Cash
KHN81F6W0CT542R47,Suzuki,10000,Cash
8N22PLTA5SRHRW7LK,Acura,290000,Lease
YD9A3GK01NFKU3RV6,Nissan,470000,Financing
3X4BXD8H3X56G83LZ,Honda,220000,Cash
UP2KE60W3W2XV9BEX,Toyota,220000,Cash
ES0JZ3D4XHHDJ3654,Jaguar,470000,Cash
H8AVFWT55SC4BRN5W,Pontiac,20000,Financing
JMW1W11F8SEEVP04J,Chevrolet,230000,Financing
0NT54T911L5A6MC6Z,Honda,340000,Cash
DD1YDTCH8TRRN8NTG,Kia,100000,Cash
0C9ZN6V824YYEU327,Hyundai,30000,Cash
PC04GT5E506JB8LS8,Honda,490000,Cash
VP2BSFWM4ELLMDL22,Honda,140000,Cash
Y2JDPYRJ5BST5R6M9,Ram,250000,Cash
1EUEJJ0S4E317MXX3,Chevrolet,360000,Financing
NXEPUBM6X6PWDCFCB,MAZDA,320000,Cash
DWHKPE6T9EX16LT65,Kia,260000,Cash
2D2GR7T215K225863,Toyota,130000,Cash
P0AYNA47626GB8KG7,GMC,70000,Cash
14K1D98L1N81BT0GG,Hyundai,450000,Financing
E5J8WPH178UHCSVGS,Subaru,430000,Cash
KX9MGBKV3P0G34HNM,Nissan,350000,Financing
UVFYPGX715FZ1CYKH,Pontiac,490000,Cash
YB81HXBG3MTUP4ZFG,Volvo,370000,Cash
Z05B77NJX7CBS998Z,Jaguar,90000,Cash
22VF8LKV66JLTZYFN,Mitsubishi,50000,Cash
FGTRTC9X9AMTCT3GM,Land Rover,450000,Cash
DK39BS4P3K6C7XYWC,Dodge,60000,Cash
KFF86ATHX8JD6WWS5,Toyota,120000,Financing
XMN14DNP809P5UT8X,Lexus,420000,Financing
2231NTMXXVEZPCX2Z,Lexus,170000,Cash
W5CZ34555107ED214,BMW,370000,Financing
LGFEZUEE6H4VSRJUG,Ford,380000,Cash
H5LMN5FC8WYHHTTR1,Honda,370000,Cash
CP96EJKK8CR0119RH,Ford,60000,Cash
TY9CCVKN2GPA01WLK,Mercedes-Benz,50000,Financing
BTWA7YUC7ULDENM6P,Ford,240000,Cash
CKBBBYVC3L2WYA228,Nissan,360000,Cash
3E133EFRXSBXBBCP2,smart,30000,Cash
6HR9M4TT3FXFSWR40,Mitsubishi,480000,Cash
ZAV2TXFY7L7MBGRDM,Freightliner,370000,Financing
B5YZLU7J3D1WT8U5V,Porsche,290000,Cash
PMZKD9K937WPNY54L,Chevrolet,40000,Cash
XJE04VNE3G11V3RBL,Toyota,440000,Financing
ZJ2S5AV247GJLKR68,Dodge,430000,Cash
MXS7V7895M7KH8NUN,Honda,390000,Cash
CL77CPMF9WZGBDWJ7,BMW,310000,Cash
GST9295R0FTERY9WN,Toyota,120000,Financing
6TNK7EH16ZUN5S2Z6,Mercedes-Benz,400000,Financing
